Tsayran kushiriyarqaa.	[['tsayran[ADV]'], ['kushi[VInt]+rI[Pct]+yaA[Pl]+rqa[Pst]+ː[1]']]	[[('Tsayran', 'tsayran')], [('kushi', 'kushi'), ('ri', 'rI'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')]]	[['Tsayran'], ['kushi', 'ri', 'ya', 'rqa', 'a']]
Nuqakuna riqiyaami payta.	[['nuqakuna[PRON.Prs]'], ['riqi[VTr]+yaA[Pl]+ː[1]+mi[Asrt]'], ['pay[PRON.Prs]+ta[Obj]']]	[[('Nuqakuna', 'nuqakuna')], [('riqi', 'riqi'), ('ya', 'yaA'), ('a', 'ː'), ('mi', 'mi')], [('pay', 'pay'), ('ta', 'ta')]]	[['Nuqakuna'], ['riqi', 'ya', 'a', 'mi'], ['pay', 'ta']]
Manam awtu purinanpaq naanipis allitsu karqan.	[['mana[ADV]+mi[Asrt]'], ['awtu[N]'], ['puri[VInt]+na[Pot](N)+n[Poss.3]+paq[Ben]'], ['naani[N]+pis[Coord]'], ['alli[ADV]+tsu[Neg]'], ['ka[AUX]+rqa[Pst]+n[3]']]	[[('Mana', 'mana'), ('m', 'mi')], [('awtu', 'awtu')], [('puri', 'puri'), ('na', 'na'), ('n', 'n'), ('paq', 'paq')], [('naani', 'naani'), ('pis', 'pis')], [('alli', 'alli'), ('tsu', 'tsu')], [('ka', 'ka'), ('rqa', 'rqa'), ('n', 'n')]]	[['Mana', 'm'], ['awtu'], ['puri', 'na', 'n', 'paq'], ['naani', 'pis'], ['alli', 'tsu'], ['ka', 'rqa', 'n']]
I Markaraaman chaariyaa puntata.	[['i[CCONJ]'], ['markaraa[PROPN]+man[Dat]'], ['chaa[VTr]+rI[Pct]+yaA[Pl]+ː[1]'], ['punta[N]+ta[Obj]']]	[[('I', 'i')], [('Markaraa', 'markaraa'), ('man', 'man')], [('chaa', 'chaa'), ('ri', 'rI'), ('ya', 'yaA'), ('a', 'ː')], [('punta', 'punta'), ('ta', 'ta')]]	[['I'], ['Markaraa', 'man'], ['chaa', 'ri', 'ya', 'a'], ['punta', 'ta']]
Plasaman chaarir ni pita tapukuyta pwediyarqaatsu.	[['plasa[N]+man[Dat]'], ['chaa[VTr]+rI[Pct]+r[Cnv](N)'], ['ni[ADV]'], ['pi[PRON]+ta[Obj]'], ['tapu[VTr]+kU[Refl/Mid]+y[Inf]+ta[Obj]'], ['pwedi[VTr]+yaA[Pl]+rqa[Pst]+ː[1]+tsu[Neg]']]	[[('Plasa', 'plasa'), ('man', 'man')], [('chaa', 'chaa'), ('ri', 'rI'), ('r', 'r')], [('ni', 'ni')], [('pi', 'pi'), ('ta', 'ta')], [('tapu', 'tapu'), ('ku', 'kU'), ('y', 'y'), ('ta', 'ta')], [('pwedi', 'pwedi'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː'), ('tsu', 'tsu')]]	[['Plasa', 'man'], ['chaa', 'ri', 'r'], ['ni'], ['pi', 'ta'], ['tapu', 'ku', 'y', 'ta'], ['pwedi', 'ya', 'rqa', 'a', 'tsu']]
Tsaynam apayaamarqan asta Shimpikama.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['apa[VTr]+yaA[Pl]+maA[1.Obj]+rqa[Pst]+n[3]'], ['asta[ADP]'], ['shimpi[PROPN]+kama[Ter]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('apa', 'apa'), ('yaa', 'yaA'), ('ma', 'maA'), ('rqa', 'rqa'), ('n', 'n')], [('asta', 'asta')], [('Shimpi', 'shimpi'), ('kama', 'kama')]]	[['Tsay', 'na', 'm'], ['apa', 'yaa', 'ma', 'rqa', 'n'], ['asta'], ['Shimpi', 'kama']]
Kasi las sinkunaw kaykaayaa Uchuyakuchaw.	[['kasi[ADV]'], ['las[DET]'], ['sinku[NUM.Card]+naw[Equ]'], ['ka[AUX]+YkaA[Prog]+yaA[Pl]+ː[1]'], ['uchuyaku[PROPN]+chaw[Loc]']]	[[('Kasi', 'kasi')], [('las', 'las')], [('sinku', 'sinku'), ('naw', 'naw')], [('ka', 'ka'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('a', 'ː')], [('Uchuyaku', 'uchuyaku'), ('chaw', 'chaw')]]	[['Kasi'], ['las'], ['sinku', 'naw'], ['ka', 'ykaa', 'ya', 'a'], ['Uchuyaku', 'chaw']]
Tardi las tresnawmi chaarii wayiiman.	[['tardi[N]'], ['las[DET]'], ['tres[NUM.Card]+naw[Equ]+mi[Asrt]'], ['chaa[VTr]+rI[Pct]+ː[1]'], ['wayi[N]+ː[Poss.1Sg]+man[Dat]']]	[[('Tardi', 'tardi')], [('las', 'las')], [('tres', 'tres'), ('naw', 'naw'), ('mi', 'mi')], [('chaa', 'chaa'), ('ri', 'rI'), ('i', 'ː')], [('wayi', 'wayi'), ('i', 'ː'), ('man', 'man')]]	[['Tardi'], ['las'], ['tres', 'naw', 'mi'], ['chaa', 'ri', 'i'], ['wayi', 'i', 'man']]
Tsaymi ni pi familyaqa yurimurqatsu.	[['tsay[PRON]+mi[Asrt]'], ['ni[ADV]'], ['pi[PRON]'], ['familya[N]+qa[Top]'], ['yuri[VInt]+mu[Cis]+rqa[Pst][3]+tsu[Neg]']]	[[('Tsay', 'tsay'), ('mi', 'mi')], [('ni', 'ni')], [('pi', 'pi')], [('familya', 'familya'), ('qa', 'qa')], [('yuri', 'yuri'), ('mu', 'mu'), ('rqa', 'rqa'), ('tsu', 'tsu')]]	[['Tsay', 'mi'], ['ni'], ['pi'], ['familya', 'qa'], ['yuri', 'mu', 'rqa', 'tsu']]
Nuqaqa wayi rurayllawanqa allibwenum kaa.”	[['nuqa[PRON.Prs]+qa[Top]'], ['wayi[N]'], ['rura[VTr]+y[Inf]+lla[Lim]+wan[Com]+qa[Top]'], ['allibwenu[ADV]+mi[Asrt]'], ['ka[AUX]+ː[1]']]	[[('Nuqa', 'nuqa'), ('qa', 'qa')], [('wayi', 'wayi')], [('rura', 'rura'), ('y', 'y'), ('lla', 'lla'), ('wan', 'wan'), ('qa', 'qa')], [('allibwenu', 'allibwenu'), ('m', 'mi')], [('ka', 'ka'), ('a', 'ː')]]	[['Nuqa', 'qa'], ['wayi'], ['rura', 'y', 'lla', 'wan', 'qa'], ['allibwenu', 'm'], ['ka', 'a']]
Ashiyaamunki hobenkunata katekista kayaananpaq.	[['ashi[VTr]+yaA[Pl]+mu[Cis]+nki[2]'], ['hoben[N]+kuna[Pl]+ta[Obj]'], ['katekista[N]'], ['ka[AUX]+yaA[Pl]+na[Pot](N)+n[Poss.3]+paq[Ben]']]	[[('Ashi', 'ashi'), ('yaa', 'yaA'), ('mu', 'mu'), ('nki', 'nki')], [('hoben', 'hoben'), ('kuna', 'kuna'), ('ta', 'ta')], [('katekista', 'katekista')], [('ka', 'ka'), ('yaa', 'yaA'), ('na', 'na'), ('n', 'n'), ('paq', 'paq')]]	[['Ashi', 'yaa', 'mu', 'nki'], ['hoben', 'kuna', 'ta'], ['katekista'], ['ka', 'yaa', 'na', 'n', 'paq']]
I porfin chaariyaa parokuman.	[['i[CCONJ]'], ['porfin[ADV]'], ['chaa[VTr]+rI[Pct]+yaA[Pl]+ː[1]'], ['paroku[N]+man[Dat]']]	[[('I', 'i')], [('porfin', 'porfin')], [('chaa', 'chaa'), ('ri', 'rI'), ('ya', 'yaA'), ('a', 'ː')], [('paroku', 'paroku'), ('man', 'man')]]	[['I'], ['porfin'], ['chaa', 'ri', 'ya', 'a'], ['paroku', 'man']]
Tsaychaw kaykaanaq.	[['tsay[PRON]+chaw[Loc]'], ['ka[AUX]+YkaA[Prog]+naq[Rpst]']]	[[('Tsay', 'tsay'), ('chaw', 'chaw')], [('ka', 'ka'), ('ykaa', 'YkaA'), ('naq', 'naq')]]	[['Tsay', 'chaw'], ['ka', 'ykaa', 'naq']]
Niyaptii, nin, “Bwenu.	[['ni[VTr]+yaA[Pl]+pti[Cnv](N)+ː[Poss.1Sg]'], ['ni[VTr]+n[3]'], ['bwenu[INTJ]']]	[[('Ni', 'ni'), ('ya', 'yaA'), ('pti', 'pti'), ('i', 'ː')], [('ni', 'ni'), ('n', 'n')], [('Bwenu', 'bwenu')]]	[['Ni', 'ya', 'pti', 'i'], ['ni', 'n'], ['Bwenu']]
Aywakuyaylla.”	[['aywa[VTr]+kU[Refl/Mid]+yaA[Pl]+y[Inf]+lla[Lim]']]	[[('Aywa', 'aywa'), ('ku', 'kU'), ('ya', 'yaA'), ('y', 'y'), ('lla', 'lla')]]	[['Aywa', 'ku', 'ya', 'y', 'lla']]
Tsaychawnam almorsariyarquu.	[['tsay[PRON]+chaw[Loc]+na[Acp]+mi[Asrt]'], ['almorsa[VInt]+rI[Pct]+yaA[Pl]+rqu[RecPst]+ː[1]']]	[[('Tsay', 'tsay'), ('chaw', 'chaw'), ('na', 'na'), ('m', 'mi')], [('almorsa', 'almorsa'), ('ri', 'rI'), ('ya', 'yaA'), ('rqu', 'rqu'), ('u', 'ː')]]	[['Tsay', 'chaw', 'na', 'm'], ['almorsa', 'ri', 'ya', 'rqu', 'u']]
Tsaynam awkis Shipiikuqa ni aywayta pwedimuntsu.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['awkis[N]'], ['shipiiku[PROPN]+qa[Top]'], ['ni[ADV]'], ['aywa[VTr]+y[Inf]+ta[Obj]'], ['pwedi[VTr]+mu[Cis]+n[3]+tsu[Neg]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('awkis', 'awkis')], [('Shipiiku', 'shipiiku'), ('qa', 'qa')], [('ni', 'ni')], [('aywa', 'aywa'), ('y', 'y'), ('ta', 'ta')], [('pwedi', 'pwedi'), ('mu', 'mu'), ('n', 'n'), ('tsu', 'tsu')]]	[['Tsay', 'na', 'm'], ['awkis'], ['Shipiiku', 'qa'], ['ni'], ['aywa', 'y', 'ta'], ['pwedi', 'mu', 'n', 'tsu']]
I tsaynam tardiyaarin.	[['i[CCONJ]'], ['tsay[PRON]+na[Acp]+mi[Asrt]'], ['tardi[N]+yaA[Transf](VInt)+rI[Pct]+n[3]']]	[[('I', 'i')], [('tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('tardi', 'tardi'), ('yaa', 'yaA'), ('ri', 'rI'), ('n', 'n')]]	[['I'], ['tsay', 'na', 'm'], ['tardi', 'yaa', 'ri', 'n']]
Tsaychawmi machashqa uryaykaayan.”	[['tsay[PRON]+chaw[Loc]+mi[Asrt]'], ['macha[VInt]+shqa[Prf](N)'], ['urya[VTr]+YkaA[Prog]+yaA[Pl]+n[3]']]	[[('Tsay', 'tsay'), ('chaw', 'chaw'), ('mi', 'mi')], [('macha', 'macha'), ('shqa', 'shqa')], [('urya', 'urya'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('n', 'n')]]	[['Tsay', 'chaw', 'mi'], ['macha', 'shqa'], ['urya', 'ykaa', 'ya', 'n']]
Ni nunakuna kaayiyantsu.	[['ni[ADV]'], ['nuna[N]+kuna[Pl]'], ['kaayi[VTr]+yaA[Pl]+n[3]+tsu[Neg]']]	[[('Ni', 'ni')], [('nuna', 'nuna'), ('kuna', 'kuna')], [('kaayi', 'kaayi'), ('ya', 'yaA'), ('n', 'n'), ('tsu', 'tsu')]]	[['Ni'], ['nuna', 'kuna'], ['kaayi', 'ya', 'n', 'tsu']]
Porfin nuqa kaayitsiptiiraq, nunakuna upallaykuyarqan.	[['porfin[ADV]'], ['nuqa[PRON.Prs]'], ['kaayi[VTr]+tsi[Caus]+pti[Cnv](N)+ː[Poss.1Sg]+raq[Inacp]'], ['nuna[N]+kuna[Pl]'], ['upalla[VInt]+yku[Intens]+yaA[Pl]+rqa[Pst]+n[3]']]	[[('Porfin', 'porfin')], [('nuqa', 'nuqa')], [('kaayi', 'kaayi'), ('tsi', 'tsi'), ('pti', 'pti'), ('i', 'ː'), ('raq', 'raq')], [('nuna', 'nuna'), ('kuna', 'kuna')], [('upalla', 'upalla'), ('yku', 'yku'), ('ya', 'yaA'), ('rqa', 'rqa'), ('n', 'n')]]	[['Porfin'], ['nuqa'], ['kaayi', 'tsi', 'pti', 'i', 'raq'], ['nuna', 'kuna'], ['upalla', 'yku', 'ya', 'rqa', 'n']]
Tsaynam aywayarqaa.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['aywa[VTr]+yaA[Pl]+rqa[Pst]+ː[1]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('aywa', 'aywa'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')]]	[['Tsay', 'na', 'm'], ['aywa', 'ya', 'rqa', 'a']]
Tsaynam tapukuyarqaa awtoridaakunapaq.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['tapu[VTr]+kU[Refl/Mid]+yaA[Pl]+rqa[Pst]+ː[1]'], ['awtoridaa[N]+kuna[Pl]+paq[Ben]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('tapu', 'tapu'), ('ku', 'kU'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')], [('awtoridaa', 'awtoridaa'), ('kuna', 'kuna'), ('paq', 'paq')]]	[['Tsay', 'na', 'm'], ['tapu', 'ku', 'ya', 'rqa', 'a'], ['awtoridaa', 'kuna', 'paq']]
Itsa tsaychaw tarishwan katekistapaq.”	[['itsa[ADV]'], ['tsay[PRON]+chaw[Loc]'], ['tari[VTr]+shwan[Cond][1Pl.Inc]'], ['katekista[N]+paq[Ben]']]	[[('Itsa', 'itsa')], [('tsay', 'tsay'), ('chaw', 'chaw')], [('tari', 'tari'), ('shwan', 'shwan')], [('katekista', 'katekista'), ('paq', 'paq')]]	[['Itsa'], ['tsay', 'chaw'], ['tari', 'shwan'], ['katekista', 'paq']]
I wallkallam, allinam gastarintsik.”	[['i[CCONJ]'], ['wallka[N]+lla[Lim]+mi[Asrt]'], ['alli[ADV]+na[Acp]+mi[Asrt]'], ['gasta[VTr]+rI[Pct]+ntsik[1Pl.Inc]']]	[[('I', 'i')], [('wallka', 'wallka'), ('lla', 'lla'), ('m', 'mi')], [('alli', 'alli'), ('na', 'na'), ('m', 'mi')], [('gasta', 'gasta'), ('ri', 'rI'), ('ntsik', 'ntsik')]]	[['I'], ['wallka', 'lla', 'm'], ['alli', 'na', 'm'], ['gasta', 'ri', 'ntsik']]
Peru imata nishqapis manam gustantsu.	[['peru[CCONJ]'], ['ima[PRON]+ta[Obj]'], ['ni[VTr]+shqa[Prf](N)+pis[Coord]'], ['mana[ADV]+mi[Asrt]'], ['gusta[VTr]+n[3]+tsu[Neg]']]	[[('Peru', 'peru')], [('ima', 'ima'), ('ta', 'ta')], [('ni', 'ni'), ('shqa', 'shqa'), ('pis', 'pis')], [('mana', 'mana'), ('m', 'mi')], [('gusta', 'gusta'), ('n', 'n'), ('tsu', 'tsu')]]	[['Peru'], ['ima', 'ta'], ['ni', 'shqa', 'pis'], ['mana', 'm'], ['gusta', 'n', 'tsu']]
Tardinam kutiyarqaa Yungayta.	[['tardi[N]+na[Acp]+mi[Asrt]'], ['kuti[VInt]+yaA[Pl]+rqa[Pst]+ː[1]'], ['yungay[PROPN]+ta[Obj]']]	[[('Tardi', 'tardi'), ('na', 'na'), ('m', 'mi')], [('kuti', 'kuti'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')], [('Yungay', 'yungay'), ('ta', 'ta')]]	[['Tardi', 'na', 'm'], ['kuti', 'ya', 'rqa', 'a'], ['Yungay', 'ta']]
I tsaymi las sinku de la mañana yuriramurqan.	[['i[CCONJ]'], ['tsay[PRON]+mi[Asrt]'], ['las[DET]'], ['sinku[NUM.Card]'], ['de[ADP]'], ['la[DET]'], ['maña[VTr]+na[Pot](N)'], ['yuri[VInt]+rI[Pct]+mu[Cis]+rqa[Pst]+n[3]']]	[[('I', 'i')], [('tsay', 'tsay'), ('mi', 'mi')], [('las', 'las')], [('sinku', 'sinku')], [('de', 'de')], [('la', 'la')], [('maña', 'maña'), ('na', 'na')], [('yuri', 'yuri'), ('ra', 'rI'), ('mu', 'mu'), ('rqa', 'rqa'), ('n', 'n')]]	[['I'], ['tsay', 'mi'], ['las'], ['sinku'], ['de'], ['la'], ['maña', 'na'], ['yuri', 'ra', 'mu', 'rqa', 'n']]
Tumpapitapis lomismu i Yungaypitapis.	[['tumpa[PROPN]+pita[Abl]+pis[Coord]'], ['lomismu[ADV]'], ['i[CCONJ]'], ['yungay[PROPN]+pita[Abl]+pis[Coord]']]	[[('Tumpa', 'tumpa'), ('pita', 'pita'), ('pis', 'pis')], [('lomismu', 'lomismu')], [('i', 'i')], [('Yungay', 'yungay'), ('pita', 'pita'), ('pis', 'pis')]]	[['Tumpa', 'pita', 'pis'], ['lomismu'], ['i'], ['Yungay', 'pita', 'pis']]
Peru despwes ni pi shamushqatsu.	[['peru[CCONJ]'], ['despwes[ADV]'], ['ni[ADV]'], ['pi[PRON]'], ['shamu[VTr]+shqa[Prf](N)+tsu[Neg]']]	[[('Peru', 'peru')], [('despwes', 'despwes')], [('ni', 'ni')], [('pi', 'pi')], [('shamu', 'shamu'), ('shqa', 'shqa'), ('tsu', 'tsu')]]	[['Peru'], ['despwes'], ['ni'], ['pi'], ['shamu', 'shqa', 'tsu']]
Tsaynam pasarqaa mikruwanna.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['pasa[VInt]+rqa[Pst]+ː[1]'], ['mikru[N]+wan[Com]+na[Acp]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('pasa', 'pasa'), ('rqa', 'rqa'), ('a', 'ː')], [('mikru', 'mikru'), ('wan', 'wan'), ('na', 'na')]]	[['Tsay', 'na', 'm'], ['pasa', 'rqa', 'a'], ['mikru', 'wan', 'na']]
Tsaywannam pasakurqaa Waylasta.	[['tsay[PRON]+wan[Com]+na[Acp]+mi[Asrt]'], ['pasa[VInt]+kU[Refl/Mid]+rqa[Pst]+ː[1]'], ['waylas[PROPN]+ta[Obj]']]	[[('Tsay', 'tsay'), ('wan', 'wan'), ('na', 'na'), ('m', 'mi')], [('pasa', 'pasa'), ('ku', 'kU'), ('rqa', 'rqa'), ('a', 'ː')], [('Waylas', 'waylas'), ('ta', 'ta')]]	[['Tsay', 'wan', 'na', 'm'], ['pasa', 'ku', 'rqa', 'a'], ['Waylas', 'ta']]
Waylasman charqaa las seis de la tardi.	[['waylas[PROPN]+man[Dat]'], ['chaa[VTr]+rqa[Pst]+ː[1]'], ['las[DET]'], ['seis[NUM.Card]'], ['de[ADP]'], ['la[DET]'], ['tardi[N]']]	[[('Waylas', 'waylas'), ('man', 'man')], [('cha', 'chaa'), ('rqa', 'rqa'), ('a', 'ː')], [('las', 'las')], [('seis', 'seis')], [('de', 'de')], [('la', 'la')], [('tardi', 'tardi')]]	[['Waylas', 'man'], ['cha', 'rqa', 'a'], ['las'], ['seis'], ['de'], ['la'], ['tardi']]
Tsaynam taririrqaa padre Max Gonzálezta.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['tari[VTr]+rI[Pct]+rqa[Pst]+ː[1]'], ['padre[N]'], ['max[PROPN]'], ['gonzález[PROPN]+ta[Obj]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('tari', 'tari'), ('ri', 'rI'), ('rqa', 'rqa'), ('a', 'ː')], [('padre', 'padre')], [('Max', 'max')], [('González', 'gonzález'), ('ta', 'ta')]]	[['Tsay', 'na', 'm'], ['tari', 'ri', 'rqa', 'a'], ['padre'], ['Max'], ['González', 'ta']]
Tsaynam nii, “Padre, ullqullapaqmi.”	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['ni[VTr]+ː[1]'], ['padre[N]'], ['ullqu[N]+lla[Lim]+paq[Ben]+mi[Asrt]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('ni', 'ni'), ('i', 'ː')], [('Padre', 'padre')], [('ullqu', 'ullqu'), ('lla', 'lla'), ('paq', 'paq'), ('mi', 'mi')]]	[['Tsay', 'na', 'm'], ['ni', 'i'], ['Padre'], ['ullqu', 'lla', 'paq', 'mi']]
“Imanawpis prokuramushaqmi.	[['imanaw[ADV]+pis(Pron.Indef)'], ['prokura[V]+mu[Cis]+shaq[Fut.1]+mi[Asrt]']]	[[('Imanaw', 'imanaw'), ('pis', 'pis')], [('prokura', 'prokura'), ('mu', 'mu'), ('shaq', 'shaq'), ('mi', 'mi')]]	[['Imanaw'], ['prokura', 'mu', 'shaq', 'mi']]
Tsaychawmi kamayki alkilamushaq.”	[['tsay[PRON]+chaw[Loc]+mi[Asrt]'], ['kama[N]+yki[Poss.2]'], ['alkila[V]+mu[Cis]+shaq[Fut.1]']]	[[('Tsay', 'tsay'), ('chaw', 'chaw'), ('mi', 'mi')], [('kama', 'kama'), ('yki', 'yki')], [('alkila', 'alkila'), ('mu', 'mu'), ('shaq', 'shaq')]]	[['Tsay', 'chaw', 'mi'], ['kama', 'yki'], ['alkila', 'mu', 'shaq']]
Tsaynam aywayarqaa i tsaychawmi kama tsaririyarqaa.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['aywa[VTr]+yaA[Pl]+rqa[Pst]+ː[1]'], ['i[CCONJ]'], ['tsay[PRON]+chaw[Loc]+mi[Asrt]'], ['kama[N]'], ['tsari[VTr]+rI[Pct]+yaA[Pl]+rqa[Pst]+ː[1]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('aywa', 'aywa'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')], [('i', 'i')], [('tsay', 'tsay'), ('chaw', 'chaw'), ('mi', 'mi')], [('kama', 'kama')], [('tsari', 'tsari'), ('ri', 'rI'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')]]	[['Tsay', 'na', 'm'], ['aywa', 'ya', 'rqa', 'a'], ['i'], ['tsay', 'chaw', 'mi'], ['kama'], ['tsari', 'ri', 'ya', 'rqa', 'a']]
Kusa choferqa kushishqa wiyan.	[['kusa[ADV]'], ['chofer[N]+qa[Top]'], ['kushi[VInt]+shqa[Prf](N)'], ['wiya[VTr]+n[3]']]	[[('Kusa', 'kusa')], [('chofer', 'chofer'), ('qa', 'qa')], [('kushi', 'kushi'), ('shqa', 'shqa')], [('wiya', 'wiya'), ('n', 'n')]]	[['Kusa'], ['chofer', 'qa'], ['kushi', 'shqa'], ['wiya', 'n']]
Porfin Karasman chaariyarqaa.	[['porfin[ADV]'], ['karas[PROPN]+man[Dat]'], ['chaa[VTr]+rI[Pct]+yaA[Pl]+rqa[Pst]+ː[1]']]	[[('Porfin', 'porfin')], [('Karas', 'karas'), ('man', 'man')], [('chaa', 'chaa'), ('ri', 'rI'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')]]	[['Porfin'], ['Karas', 'man'], ['chaa', 'ri', 'ya', 'rqa', 'a']]
Tsayman lluqarkurna aywakurqaa.	[['tsay[PRON]+man[Dat]'], ['lluqa[VTr]+rku[Edu]+r[Cnv](N)+na[Acp]'], ['aywa[VTr]+kU[Refl/Mid]+rqa[Pst]+ː[1]']]	[[('Tsay', 'tsay'), ('man', 'man')], [('lluqa', 'lluqa'), ('rku', 'rku'), ('r', 'r'), ('na', 'na')], [('aywa', 'aywa'), ('ku', 'kU'), ('rqa', 'rqa'), ('a', 'ː')]]	[['Tsay', 'man'], ['lluqa', 'rku', 'r', 'na'], ['aywa', 'ku', 'rqa', 'a']]
Apenas chaariyaa padri yuriramun.	[['apenas[ADV]'], ['chaa[VTr]+rI[Pct]+yaA[Pl]+ː[1]'], ['padri[N]'], ['yuri[VInt]+rI[Pct]+mu[Cis]+n[3]']]	[[('Apenas', 'apenas')], [('chaa', 'chaa'), ('ri', 'rI'), ('ya', 'yaA'), ('a', 'ː')], [('padri', 'padri')], [('yuri', 'yuri'), ('ra', 'rI'), ('mu', 'mu'), ('n', 'n')]]	[['Apenas'], ['chaa', 'ri', 'ya', 'a'], ['padri'], ['yuri', 'ra', 'mu', 'n']]
Tsaynam nii, “Shamushqa qamllamanmi.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['ni[VTr]+ː[1]'], ['shamu[VTr]+shqa[Prf](N)'], ['qam[PRON.Prs]+lla[Lim]+man[Dat]+mi[Asrt]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('ni', 'ni'), ('i', 'ː')], [('Shamu', 'shamu'), ('shqa', 'shqa')], [('qam', 'qam'), ('lla', 'lla'), ('man', 'man'), ('mi', 'mi')]]	[['Tsay', 'na', 'm'], ['ni', 'i'], ['Shamu', 'shqa'], ['qam', 'lla', 'man', 'mi']]
I ademas utishqam kaa, padre.”	[['i[CCONJ]'], ['ademas[ADV]'], ['uti[VInt]+shqa[Prf](N)+mi[Asrt]'], ['ka[AUX]+ː[1]'], ['padre[N]']]	[[('I', 'i')], [('ademas', 'ademas')], [('uti', 'uti'), ('shqa', 'shqa'), ('m', 'mi')], [('ka', 'ka'), ('a', 'ː')], [('padre', 'padre')]]	[['I'], ['ademas'], ['uti', 'shqa', 'm'], ['ka', 'a'], ['padre']]
Tardina chaarirnam plasachaw hamakurqaa.	[['tardi[N]+na[Acp]'], ['chaa[VTr]+rI[Pct]+r[Cnv](N)+na[Acp]+mi[Asrt]'], ['plasa[N]+chaw[Loc]'], ['hama[VInt]+kU[Refl/Mid]+rqa[Pst]+ː[1]']]	[[('Tardi', 'tardi'), ('na', 'na')], [('chaa', 'chaa'), ('ri', 'rI'), ('r', 'r'), ('na', 'na'), ('m', 'mi')], [('plasa', 'plasa'), ('chaw', 'chaw')], [('hama', 'hama'), ('ku', 'kU'), ('rqa', 'rqa'), ('a', 'ː')]]	[['Tardi', 'na'], ['chaa', 'ri', 'r', 'na', 'm'], ['plasa', 'chaw'], ['hama', 'ku', 'rqa', 'a']]
Tsaynam nii, “Nuqaqa Warasmi kaa.”	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['ni[VTr]+ː[1]'], ['nuqa[PRON.Prs]+qa[Top]'], ['waras[PROPN]+mi[Asrt]'], ['ka[AUX]+ː[1]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('ni', 'ni'), ('i', 'ː')], [('Nuqa', 'nuqa'), ('qa', 'qa')], [('Waras', 'waras'), ('mi', 'mi')], [('ka', 'ka'), ('a', 'ː')]]	[['Tsay', 'na', 'm'], ['ni', 'i'], ['Nuqa', 'qa'], ['Waras', 'mi'], ['ka', 'a']]
Hinantintam riqii.	[['hinantin[PRON]+ta[Obj]+mi[Asrt]'], ['riqi[VTr]+ː[1]']]	[[('Hinantin', 'hinantin'), ('ta', 'ta'), ('m', 'mi')], [('riqi', 'riqi'), ('i', 'ː')]]	[['Hinantin', 'ta', 'm'], ['riqi', 'i']]
Apenas mikuyaanaallapaqmi.	[['apenas[ADV]'], ['miku[VTr]+yaA[Pl]+na[Pot](N)+ː[Poss.1Sg]+lla[Lim]+paq[Ben]+mi[Asrt]']]	[[('Apenas', 'apenas')], [('miku', 'miku'), ('yaa', 'yaA'), ('na', 'na'), ('a', 'ː'), ('lla', 'lla'), ('paq', 'paq'), ('mi', 'mi')]]	[['Apenas'], ['miku', 'yaa', 'na', 'a', 'lla', 'paq', 'mi']]
Atskaq tsuriyuqmi kaa.	[['atskaq[ADV]'], ['tsuri[N]+yuq[Orn]+mi[Asrt]'], ['ka[AUX]+ː[1]']]	[[('Atskaq', 'atskaq')], [('tsuri', 'tsuri'), ('yuq', 'yuq'), ('mi', 'mi')], [('ka', 'ka'), ('a', 'ː')]]	[['Atskaq'], ['tsuri', 'yuq', 'mi'], ['ka', 'a']]
