Ashiyaamunki hobenkunata katekista kayaananpaq.	[['ashi[VTr]+yaA[Pl]+mu[Cis]+nki[2]'], ['hoben[N]+kuna[Pl]+ta[Obj]'], ['katekista[N]'], ['ka[AUX]+yaA[Pl]+na[Pot](N)+n[Poss.3]+paq[Ben]']]	[[('Ashi', 'ashi'), ('yaa', 'yaA'), ('mu', 'mu'), ('nki', 'nki')], [('hoben', 'hoben'), ('kuna', 'kuna'), ('ta', 'ta')], [('katekista', 'katekista')], [('ka', 'ka'), ('yaa', 'yaA'), ('na', 'na'), ('n', 'n'), ('paq', 'paq')]]
I porfin chaariyaa parokuman.	[['i[CCONJ]'], ['porfin[ADV]'], ['chaa[VTr]+rI[Pct]+yaA[Pl]+ː[1]'], ['paroku[N]+man[Dat]']]	[[('I', 'i')], [('porfin', 'porfin')], [('chaa', 'chaa'), ('ri', 'rI'), ('ya', 'yaA'), ('a', 'ː')], [('paroku', 'paroku'), ('man', 'man')]]
Tsaychaw kaykaanaq.	[['tsay[PRON]+chaw[Loc]'], ['ka[AUX]+YkaA[Prog]+naq[Rpst]']]	[[('Tsay', 'tsay'), ('chaw', 'chaw')], [('ka', 'ka'), ('ykaa', 'YkaA'), ('naq', 'naq')]]
Niyaptii, nin, “Bwenu.	[['ni[VTr]+yaA[Pl]+pti[Cnv](N)+ː[Poss.1Sg]'], ['ni[VTr]+n[3]'], ['bwenu[INTJ]']]	[[('Ni', 'ni'), ('ya', 'yaA'), ('pti', 'pti'), ('i', 'ː')], [('ni', 'ni'), ('n', 'n')], [('Bwenu', 'bwenu')]]
Aywakuyaylla.”	[['aywa[VTr]+kU[Refl/Mid]+yaA[Pl]+y[Inf]+lla[Lim]']]	[[('Aywa', 'aywa'), ('ku', 'kU'), ('ya', 'yaA'), ('y', 'y'), ('lla', 'lla')]]
Tsaychawnam almorsariyarquu.	[['tsay[PRON]+chaw[Loc]+na[Acp]+mi[Asrt]'], ['almorsa[VInt]+rI[Pct]+yaA[Pl]+rqu[RecPst]+ː[1]']]	[[('Tsay', 'tsay'), ('chaw', 'chaw'), ('na', 'na'), ('m', 'mi')], [('almorsa', 'almorsa'), ('ri', 'rI'), ('ya', 'yaA'), ('rqu', 'rqu'), ('u', 'ː')]]
Tsaynam awkis Shipiikuqa ni aywayta pwedimuntsu.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['awkis[N]'], ['shipiiku[PROPN]+qa[Top]'], ['ni[ADV]'], ['aywa[VTr]+y[Inf]+ta[Obj]'], ['pwedi[VTr]+mu[Cis]+n[3]+tsu[Neg]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('awkis', 'awkis')], [('Shipiiku', 'shipiiku'), ('qa', 'qa')], [('ni', 'ni')], [('aywa', 'aywa'), ('y', 'y'), ('ta', 'ta')], [('pwedi', 'pwedi'), ('mu', 'mu'), ('n', 'n'), ('tsu', 'tsu')]]
I tsaynam tardiyaarin.	[['i[CCONJ]'], ['tsay[PRON]+na[Acp]+mi[Asrt]'], ['tardi[N]+yaA[Transf](VInt)+rI[Pct]+n[3]']]	[[('I', 'i')], [('tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('tardi', 'tardi'), ('yaa', 'yaA'), ('ri', 'rI'), ('n', 'n')]]
Tsaychawmi machashqa uryaykaayan.”	[['tsay[PRON]+chaw[Loc]+mi[Asrt]'], ['macha[VInt]+shqa[Prf](N)'], ['urya[VTr]+YkaA[Prog]+yaA[Pl]+n[3]']]	[[('Tsay', 'tsay'), ('chaw', 'chaw'), ('mi', 'mi')], [('macha', 'macha'), ('shqa', 'shqa')], [('urya', 'urya'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('n', 'n')]]
Ni nunakuna kaayiyantsu.	[['ni[ADV]'], ['nuna[N]+kuna[Pl]'], ['kaayi[VTr]+yaA[Pl]+n[3]+tsu[Neg]']]	[[('Ni', 'ni')], [('nuna', 'nuna'), ('kuna', 'kuna')], [('kaayi', 'kaayi'), ('ya', 'yaA'), ('n', 'n'), ('tsu', 'tsu')]]
Porfin nuqa kaayitsiptiiraq, nunakuna upallaykuyarqan.	[['porfin[ADV]'], ['nuqa[PRON.Prs]'], ['kaayi[VTr]+tsi[Caus]+pti[Cnv](N)+ː[Poss.1Sg]+raq[Inacp]'], ['nuna[N]+kuna[Pl]'], ['upalla[VInt]+yku[Intens]+yaA[Pl]+rqa[Pst]+n[3]']]	[[('Porfin', 'porfin')], [('nuqa', 'nuqa')], [('kaayi', 'kaayi'), ('tsi', 'tsi'), ('pti', 'pti'), ('i', 'ː'), ('raq', 'raq')], [('nuna', 'nuna'), ('kuna', 'kuna')], [('upalla', 'upalla'), ('yku', 'yku'), ('ya', 'yaA'), ('rqa', 'rqa'), ('n', 'n')]]
Tsaynam aywayarqaa.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['aywa[VTr]+yaA[Pl]+rqa[Pst]+ː[1]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('aywa', 'aywa'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')]]
Tsaynam tapukuyarqaa awtoridaakunapaq.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['tapu[VTr]+kU[Refl/Mid]+yaA[Pl]+rqa[Pst]+ː[1]'], ['awtoridaa[N]+kuna[Pl]+paq[Ben]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('tapu', 'tapu'), ('ku', 'kU'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')], [('awtoridaa', 'awtoridaa'), ('kuna', 'kuna'), ('paq', 'paq')]]
Itsa tsaychaw tarishwan katekistapaq.”	[['itsa[ADV]'], ['tsay[PRON]+chaw[Loc]'], ['tari[VTr]+shwan[Cond][1Pl.Inc]'], ['katekista[N]+paq[Ben]']]	[[('Itsa', 'itsa')], [('tsay', 'tsay'), ('chaw', 'chaw')], [('tari', 'tari'), ('shwan', 'shwan')], [('katekista', 'katekista'), ('paq', 'paq')]]
I wallkallam, allinam gastarintsik.”	[['i[CCONJ]'], ['wallka[N]+lla[Lim]+mi[Asrt]'], ['alli[ADV]+na[Acp]+mi[Asrt]'], ['gasta[VTr]+rI[Pct]+ntsik[1Pl.Inc]']]	[[('I', 'i')], [('wallka', 'wallka'), ('lla', 'lla'), ('m', 'mi')], [('alli', 'alli'), ('na', 'na'), ('m', 'mi')], [('gasta', 'gasta'), ('ri', 'rI'), ('ntsik', 'ntsik')]]
Peru imata nishqapis manam gustantsu.	[['peru[CCONJ]'], ['ima[PRON]+ta[Obj]'], ['ni[VTr]+shqa[Prf](N)+pis[Coord]'], ['mana[ADV]+mi[Asrt]'], ['gusta[VTr]+n[3]+tsu[Neg]']]	[[('Peru', 'peru')], [('ima', 'ima'), ('ta', 'ta')], [('ni', 'ni'), ('shqa', 'shqa'), ('pis', 'pis')], [('mana', 'mana'), ('m', 'mi')], [('gusta', 'gusta'), ('n', 'n'), ('tsu', 'tsu')]]
Tardinam kutiyarqaa Yungayta.	[['tardi[N]+na[Acp]+mi[Asrt]'], ['kuti[VInt]+yaA[Pl]+rqa[Pst]+ː[1]'], ['yungay[PROPN]+ta[Obj]']]	[[('Tardi', 'tardi'), ('na', 'na'), ('m', 'mi')], [('kuti', 'kuti'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')], [('Yungay', 'yungay'), ('ta', 'ta')]]
I tsaymi las sinku de la mañana yuriramurqan.	[['i[CCONJ]'], ['tsay[PRON]+mi[Asrt]'], ['las[DET]'], ['sinku[NUM.Card]'], ['de[ADP]'], ['la[DET]'], ['maña[VTr]+na[Pot](N)'], ['yuri[VInt]+rI[Pct]+mu[Cis]+rqa[Pst]+n[3]']]	[[('I', 'i')], [('tsay', 'tsay'), ('mi', 'mi')], [('las', 'las')], [('sinku', 'sinku')], [('de', 'de')], [('la', 'la')], [('maña', 'maña'), ('na', 'na')], [('yuri', 'yuri'), ('ra', 'rI'), ('mu', 'mu'), ('rqa', 'rqa'), ('n', 'n')]]
Tumpapitapis lomismu i Yungaypitapis.	[['tumpa[PROPN]+pita[Abl]+pis[Coord]'], ['lomismu[ADV]'], ['i[CCONJ]'], ['yungay[PROPN]+pita[Abl]+pis[Coord]']]	[[('Tumpa', 'tumpa'), ('pita', 'pita'), ('pis', 'pis')], [('lomismu', 'lomismu')], [('i', 'i')], [('Yungay', 'yungay'), ('pita', 'pita'), ('pis', 'pis')]]
Peru despwes ni pi shamushqatsu.	[['peru[CCONJ]'], ['despwes[ADV]'], ['ni[ADV]'], ['pi[PRON]'], ['shamu[VTr]+shqa[Prf](N)+tsu[Neg]']]	[[('Peru', 'peru')], [('despwes', 'despwes')], [('ni', 'ni')], [('pi', 'pi')], [('shamu', 'shamu'), ('shqa', 'shqa'), ('tsu', 'tsu')]]
Tsaynam pasarqaa mikruwanna.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['pasa[VInt]+rqa[Pst]+ː[1]'], ['mikru[N]+wan[Com]+na[Acp]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('pasa', 'pasa'), ('rqa', 'rqa'), ('a', 'ː')], [('mikru', 'mikru'), ('wan', 'wan'), ('na', 'na')]]
Tsaywannam pasakurqaa Waylasta.	[['tsay[PRON]+wan[Com]+na[Acp]+mi[Asrt]'], ['pasa[VInt]+kU[Refl/Mid]+rqa[Pst]+ː[1]'], ['waylas[PROPN]+ta[Obj]']]	[[('Tsay', 'tsay'), ('wan', 'wan'), ('na', 'na'), ('m', 'mi')], [('pasa', 'pasa'), ('ku', 'kU'), ('rqa', 'rqa'), ('a', 'ː')], [('Waylas', 'waylas'), ('ta', 'ta')]]
Waylasman charqaa las seis de la tardi.	[['waylas[PROPN]+man[Dat]'], ['chaa[VTr]+rqa[Pst]+ː[1]'], ['las[DET]'], ['seis[NUM.Card]'], ['de[ADP]'], ['la[DET]'], ['tardi[N]']]	[[('Waylas', 'waylas'), ('man', 'man')], [('cha', 'chaa'), ('cha', 'chaa'), ('cha', 'chaa')], [('las', 'las')], [('seis', 'seis')], [('de', 'de')], [('la', 'la')], [('tardi', 'tardi')]]
Tsaynam taririrqaa padre Max Gonzálezta.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['tari[VTr]+rI[Pct]+rqa[Pst]+ː[1]'], ['padre[N]'], ['max[PROPN]'], ['gonzález[PROPN]+ta[Obj]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('tari', 'tari'), ('ri', 'rI'), ('rqa', 'rqa'), ('a', 'ː')], [('padre', 'padre')], [('Max', 'max')], [('González', 'gonzález'), ('ta', 'ta')]]
Tsaynam nii, “Padre, ullqullapaqmi.”	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['ni[VTr]+ː[1]'], ['padre[N]'], ['ullqu[N]+lla[Lim]+paq[Ben]+mi[Asrt]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('ni', 'ni'), ('i', 'ː')], [('Padre', 'padre')], [('ullqu', 'ullqu'), ('lla', 'lla'), ('paq', 'paq'), ('mi', 'mi')]]
“Imanawpis prokuramushaqmi.	[['imanaw[ADV]+pis(Pron.Indef)'], ['prokura[V]+mu[Cis]+shaq[Fut.1]+mi[Asrt]']]	[[('Imanaw', 'imanaw')], [('prokura', 'prokura'), ('mu', 'mu'), ('shaq', 'shaq'), ('mi', 'mi')]]
Tsaychawmi kamayki alkilamushaq.”	[['tsay[PRON]+chaw[Loc]+mi[Asrt]'], ['kama[N]+yki[Poss.2]'], ['alkila[V]+mu[Cis]+shaq[Fut.1]']]	[[('Tsay', 'tsay'), ('chaw', 'chaw'), ('mi', 'mi')], [('kama', 'kama'), ('yki', 'yki')], [('alkila', 'alkila'), ('mu', 'mu'), ('shaq', 'shaq')]]
Tsaynam aywayarqaa i tsaychawmi kama tsaririyarqaa.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['aywa[VTr]+yaA[Pl]+rqa[Pst]+ː[1]'], ['i[CCONJ]'], ['tsay[PRON]+chaw[Loc]+mi[Asrt]'], ['kama[N]'], ['tsari[VTr]+rI[Pct]+yaA[Pl]+rqa[Pst]+ː[1]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('aywa', 'aywa'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')], [('i', 'i')], [('tsay', 'tsay'), ('chaw', 'chaw'), ('mi', 'mi')], [('kama', 'kama')], [('tsari', 'tsari'), ('ri', 'rI'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')]]
Kusa choferqa kushishqa wiyan.	[['kusa[ADV]'], ['chofer[N]+qa[Top]'], ['kushi[VInt]+shqa[Prf](N)'], ['wiya[VTr]+n[3]']]	[[('Kusa', 'kusa')], [('chofer', 'chofer'), ('qa', 'qa')], [('kushi', 'kushi'), ('shqa', 'shqa')], [('wiya', 'wiya'), ('n', 'n')]]
Porfin Karasman chaariyarqaa.	[['porfin[ADV]'], ['karas[PROPN]+man[Dat]'], ['chaa[VTr]+rI[Pct]+yaA[Pl]+rqa[Pst]+ː[1]']]	[[('Porfin', 'porfin')], [('Karas', 'karas'), ('man', 'man')], [('chaa', 'chaa'), ('ri', 'rI'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')]]
Tsayman lluqarkurna aywakurqaa.	[['tsay[PRON]+man[Dat]'], ['lluqa[VTr]+rku[Edu]+r[Cnv](N)+na[Acp]'], ['aywa[VTr]+kU[Refl/Mid]+rqa[Pst]+ː[1]']]	[[('Tsay', 'tsay'), ('man', 'man')], [('lluqa', 'lluqa'), ('rku', 'rku'), ('r', 'r'), ('na', 'na')], [('aywa', 'aywa'), ('ku', 'kU'), ('rqa', 'rqa'), ('a', 'ː')]]
Apenas chaariyaa padri yuriramun.	[['apenas[ADV]'], ['chaa[VTr]+rI[Pct]+yaA[Pl]+ː[1]'], ['padri[N]'], ['yuri[VInt]+rI[Pct]+mu[Cis]+n[3]']]	[[('Apenas', 'apenas')], [('chaa', 'chaa'), ('ri', 'rI'), ('ya', 'yaA'), ('a', 'ː')], [('padri', 'padri')], [('yuri', 'yuri'), ('ra', 'rI'), ('mu', 'mu'), ('n', 'n')]]
Tsaynam nii, “Shamushqa qamllamanmi.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['ni[VTr]+ː[1]'], ['shamu[VTr]+shqa[Prf](N)'], ['qam[PRON.Prs]+lla[Lim]+man[Dat]+mi[Asrt]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('ni', 'ni'), ('i', 'ː')], [('Shamu', 'shamu'), ('shqa', 'shqa')], [('qam', 'qam'), ('lla', 'lla'), ('man', 'man'), ('mi', 'mi')]]
I ademas utishqam kaa, padre.”	[['i[CCONJ]'], ['ademas[ADV]'], ['uti[VInt]+shqa[Prf](N)+mi[Asrt]'], ['ka[AUX]+ː[1]'], ['padre[N]']]	[[('I', 'i')], [('ademas', 'ademas')], [('uti', 'uti'), ('shqa', 'shqa'), ('m', 'mi')], [('ka', 'ka'), ('a', 'ː')], [('padre', 'padre')]]
Tardina chaarirnam plasachaw hamakurqaa.	[['tardi[N]+na[Acp]'], ['chaa[VTr]+rI[Pct]+r[Cnv](N)+na[Acp]+mi[Asrt]'], ['plasa[N]+chaw[Loc]'], ['hama[VInt]+kU[Refl/Mid]+rqa[Pst]+ː[1]']]	[[('Tardi', 'tardi'), ('na', 'na')], [('chaa', 'chaa'), ('ri', 'rI'), ('r', 'r'), ('na', 'na'), ('m', 'mi')], [('plasa', 'plasa'), ('chaw', 'chaw')], [('hama', 'hama'), ('ku', 'kU'), ('rqa', 'rqa'), ('a', 'ː')]]
Tsaynam nii, “Nuqaqa Warasmi kaa.”	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['ni[VTr]+ː[1]'], ['nuqa[PRON.Prs]+qa[Top]'], ['waras[PROPN]+mi[Asrt]'], ['ka[AUX]+ː[1]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('ni', 'ni'), ('i', 'ː')], [('Nuqa', 'nuqa'), ('qa', 'qa')], [('Waras', 'waras'), ('mi', 'mi')], [('ka', 'ka'), ('a', 'ː')]]
Hinantintam riqii.	[['hinantin[PRON]+ta[Obj]+mi[Asrt]'], ['riqi[VTr]+ː[1]']]	[[('Hinantin', 'hinantin'), ('ta', 'ta'), ('m', 'mi')], [('riqi', 'riqi'), ('i', 'ː')]]
Apenas mikuyaanaallapaqmi.	[['apenas[ADV]'], ['miku[VTr]+yaA[Pl]+na[Pot](N)+ː[Poss.1Sg]+lla[Lim]+paq[Ben]+mi[Asrt]']]	[[('Apenas', 'apenas')], [('miku', 'miku'), ('yaa', 'yaA'), ('na', 'na'), ('a', 'ː'), ('lla', 'lla'), ('paq', 'paq'), ('mi', 'mi')]]
Atskaq tsuriyuqmi kaa.	[['atskaq[ADV]'], ['tsuri[N]+yuq[Orn]+mi[Asrt]'], ['ka[AUX]+ː[1]']]	[[('Atskaq', 'atskaq')], [('tsuri', 'tsuri'), ('yuq', 'yuq'), ('mi', 'mi')], [('ka', 'ka'), ('a', 'ː')]]
Tsaypitanam aywarqaa parokyamanna.	[['tsay[PRON]+pita[Abl]+na[Acp]+mi[Asrt]'], ['aywa[VTr]+rqa[Pst]+ː[1]'], ['parokya[N]+man[Dat]+na[Acp]']]	[[('Tsay', 'tsay'), ('pita', 'pita'), ('na', 'na'), ('m', 'mi')], [('aywa', 'aywa'), ('rqa', 'rqa'), ('a', 'ː')], [('parokya', 'parokya'), ('man', 'man'), ('na', 'na')]]
Ni yurimuntsu.	[['ni[ADV]'], ['yuri[VInt]+mu[Cis]+n[3]+tsu[Neg]']]	[[('Ni', 'ni')], [('yuri', 'yuri'), ('mu', 'mu'), ('n', 'n'), ('tsu', 'tsu')]]
Kasi las nwebinawnam yuriramun.	[['kasi[ADV]'], ['las[DET]'], ['nwebi[NUM.Card]+naw[Equ]+na[Acp]+mi[Asrt]'], ['yuri[VInt]+rI[Pct]+mu[Cis]+n[3]']]	[[('Kasi', 'kasi')], [('las', 'las')], [('nwebi', 'nwebi'), ('naw', 'naw'), ('na', 'na'), ('m', 'mi')], [('yuri', 'yuri'), ('ra', 'rI'), ('mu', 'mu'), ('n', 'n')]]
Waraspitam shamushqa.	[['waras[PROPN]+pita[Abl]+mi[Asrt]'], ['shamu[VTr]+shqa[Prf](N)']]	[[('Waras', 'waras'), ('pita', 'pita'), ('m', 'mi')], [('shamu', 'shamu'), ('shqa', 'shqa')]]
Pipis manam munayantsu.	[['pi[PRON]+pis(Pron.Indef)'], ['mana[ADV]+mi[Asrt]'], ['muna[VTr]+yaA[Pl]+n[3]+tsu[Neg]']]	[[('Pi', 'pi')], [('mana', 'mana'), ('m', 'mi')], [('muna', 'muna'), ('ya', 'yaA'), ('n', 'n'), ('tsu', 'tsu')]]
Peru ashimushaqmi.	[['peru[CCONJ]'], ['ashi[VTr]+mu[Cis]+shaq[Fut.1]+mi[Asrt]']]	[[('Peru', 'peru')], [('ashi', 'ashi'), ('mu', 'mu'), ('shaq', 'shaq'), ('mi', 'mi')]]
Tsaynam aywarqaa restawrantiman.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['aywa[VTr]+rqa[Pst]+ː[1]'], ['restawranti[N]+man[Dat]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('aywa', 'aywa'), ('rqa', 'rqa'), ('a', 'ː')], [('restawranti', 'restawranti'), ('man', 'man')]]
Waqtallachawmi parlaparamarqan.	[['waqta[N]+lla[Lim]+chaw[Loc]+mi[Asrt]'], ['parla[VInt]+pu[Apl]+rI[Pct]+maA[1.Obj]+rqa[Pst]+n[3]']]	[[('Waqta', 'waqta'), ('lla', 'lla'), ('chaw', 'chaw'), ('mi', 'mi')], [('parla', 'parla'), ('pa', 'pu'), ('ra', 'rI'), ('ma', 'maA'), ('rqa', 'rqa'), ('n', 'n')]]
Manam tinkuyaatsu llapanpaq.”	[['mana[ADV]+mi[Asrt]'], ['tinku[VInt]+yaA[Pl]+ː[1]+tsu[Neg]'], ['llapa[PRON]+n[Poss.3]+paq[Ben]']]	[[('Mana', 'mana'), ('m', 'mi')], [('tinku', 'tinku'), ('ya', 'yaA'), ('a', 'ː'), ('tsu', 'tsu')], [('llapa', 'llapa'), ('n', 'n'), ('paq', 'paq')]]
Manam kasukuyantsu.”	[['mana[ADV]+mi[Asrt]'], ['kasu[V]+kU[Refl/Mid]+yaA[Pl]+n[3]+tsu[Neg]']]	[[('Mana', 'mana'), ('m', 'mi')], [('kasu', 'kasu'), ('ku', 'kU'), ('ya', 'yaA'), ('n', 'n'), ('tsu', 'tsu')]]
Aywaa awtutachi shuyarashaq.”	[['aywa[VTr]+ː[1]'], ['awtu[N]+ta[Obj]+chi[Conjc]'], ['shuya[VTr]+rI[Pct]+shaq[Fut.1]']]	[[('Aywa', 'aywa'), ('a', 'ː')], [('awtu', 'awtu'), ('ta', 'ta'), ('chi', 'chi')], [('shuya', 'shuya'), ('ra', 'rI'), ('shaq', 'shaq')]]
Nuqapis tardi aywan Karwastam.	[['nuqa[PRON.Prs]+pis[Coord]'], ['tardi[N]'], ['aywa[VTr]+n[3]'], ['karwas[PROPN]+ta[Obj]+mi[Asrt]']]	[[('Nuqa', 'nuqa'), ('pis', 'pis')], [('tardi', 'tardi')], [('aywa', 'aywa'), ('n', 'n')], [('Karwas', 'karwas'), ('ta', 'ta'), ('m', 'mi')]]
Despwesnam shayaamurqaa i chaarayaamuu Karwasman las kwatruna.	[['despwes[ADV]+na[Acp]+mi[Asrt]'], ['shaa[VInt]+yaA[Pl]+mu[Cis]+rqa[Pst]+ː[1]'], ['i[CCONJ]'], ['chaa[VTr]+rI[Pct]+yaA[Pl]+mu[Cis]+ː[1]'], ['karwas[PROPN]+man[Dat]'], ['las[DET]'], ['kwatru[NUM.Card]+na[Acp]']]	[[('Despwes', 'despwes'), ('na', 'na'), ('m', 'mi')], [('sha', 'shaa'), ('sha', 'shaa'), ('sha', 'shaa'), ('sha', 'shaa'), ('sha', 'shaa')], [('i', 'i')], [('chaa', 'chaa'), ('ra', 'rI'), ('yaa', 'yaA'), ('mu', 'mu'), ('u', 'ː')], [('Karwas', 'karwas'), ('man', 'man')], [('las', 'las')], [('kwatru', 'kwatru'), ('na', 'na')]]
Ni imata parlayarqaatsu.	[['ni[ADV]'], ['ima[PRON]+ta[Obj]'], ['parla[VInt]+yaA[Pl]+rqa[Pst]+ː[1]+tsu[Neg]']]	[[('Ni', 'ni')], [('ima', 'ima'), ('ta', 'ta')], [('parla', 'parla'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː'), ('tsu', 'tsu')]]
Tsaynam tsaychaw taakurqan utishqa karnin, paqakur.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['tsay[PRON]+chaw[Loc]'], ['taa[VInt]+kU[Refl/Mid]+rqa[Pst]+n[3]'], ['uti[VInt]+shqa[Prf](N)'], ['ka[AUX]+r[Cnv](N)+n[Poss.3]'], ['paqa[VTr]+kU[Refl/Mid]+r[Cnv](N)']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('tsay', 'tsay'), ('chaw', 'chaw')], [('taa', 'taa'), ('ku', 'kU'), ('rqa', 'rqa'), ('n', 'n')], [('uti', 'uti'), ('shqa', 'shqa')], [('ka', 'ka'), ('r', 'r'), ('ni', 0), ('n', 'n')], [('paqa', 'paqa'), ('ku', 'kU'), ('r', 'r')]]
Paypis shumaq chaskimarqan.	[['pay[PRON.Prs]+pis[Coord]'], ['shumaq[ADJ]'], ['chaski[VTr]+maA[1.Obj]+rqa[Pst]+n[3]']]	[[('Pay', 'pay'), ('pis', 'pis')], [('shumaq', 'shumaq')], [('chaski', 'chaski'), ('ma', 'maA'), ('rqa', 'rqa'), ('n', 'n')]]
I ofisyuta leyirir nirqan, “Almwersu oranam.	[['i[CCONJ]'], ['ofisyu[N]+ta[Obj]'], ['leyi[VTr]+rI[Pct]+r[Cnv](N)'], ['ni[VTr]+rqa[Pst]+n[3]'], ['almwersu[N]'], ['ora[N]+na[Acp]+mi[Asrt]']]	[[('I', 'i')], [('ofisyu', 'ofisyu'), ('ta', 'ta')], [('leyi', 'leyi'), ('ri', 'rI'), ('r', 'r')], [('ni', 'ni'), ('rqa', 'rqa'), ('n', 'n')], [('Almwersu', 'almwersu')], [('ora', 'ora'), ('na', 'na'), ('m', 'mi')]]
Tsaychawnam padre Jorge nirqan, “Kachamushaq atskaqtam.	[['tsay[PRON]+chaw[Loc]+na[Acp]+mi[Asrt]'], ['padre[N]'], ['jorge[PROPN]'], ['ni[VTr]+rqa[Pst]+n[3]'], ['kacha[VTr]+mu[Cis]+shaq[Fut.1]'], ['atskaq[ADV]+ta[Obj]+mi[Asrt]']]	[[('Tsay', 'tsay'), ('chaw', 'chaw'), ('na', 'na'), ('m', 'mi')], [('padre', 'padre')], [('Jorge', 'jorge')], [('ni', 'ni'), ('rqa', 'rqa'), ('n', 'n')], [('Kacha', 'kacha'), ('mu', 'mu'), ('shaq', 'shaq')], [('atskaq', 'atskaq'), ('ta', 'ta'), ('m', 'mi')]]
Chaqchanllachawmi almorsayarqaa tardina.	[['chaqchan[PROPN]+lla[Lim]+chaw[Loc]+mi[Asrt]'], ['almorsa[VInt]+yaA[Pl]+rqa[Pst]+ː[1]'], ['tardi[N]+na[Acp]']]	[[('Chaqchan', 'chaqchan'), ('lla', 'lla'), ('chaw', 'chaw'), ('mi', 'mi')], [('almorsa', 'almorsa'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')], [('tardi', 'tardi'), ('na', 'na')]]
Tsaychawnam imanallachi altsarayaamun.	[['tsay[PRON]+chaw[Loc]+na[Acp]+mi[Asrt]'], ['imana[PRON]+lla[Lim]+chi[Conjc](Pron.Interr)'], ['altsa[VTr]+rI[Pct]+yaA[Pl]+mu[Cis]+n[3]']]	[[('Tsay', 'tsay'), ('chaw', 'chaw'), ('na', 'na'), ('m', 'mi')], [('imana', 'imana'), ('lla', 'lla'), ('chi', 'chi')], [('altsa', 'altsa'), ('ra', 'rI'), ('yaa', 'yaA'), ('mu', 'mu'), ('n', 'n')]]
Tsaynam qarachayaamarqan Kasmayaq.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['qaracha[N]+yaA[Transf](VInt)+maA[1.Obj]+rqa[Pst]+n[3]'], ['kasma[PROPN]+yaq[Ter]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('qaracha', 'qaracha'), ('yaa', 'yaA'), ('ma', 'maA'), ('rqa', 'rqa'), ('n', 'n')], [('Kasma', 'kasma'), ('yaq', 'yaq')]]
Kasmaman chaayarqaa las seis de la tardi.	[['kasma[PROPN]+man[Dat]'], ['chaa[VTr]+yaA[Pl]+rqa[Pst]+ː[1]'], ['las[DET]'], ['seis[NUM.Card]'], ['de[ADP]'], ['la[DET]'], ['tardi[N]']]	[[('Kasma', 'kasma'), ('man', 'man')], [('cha', 'chaa'), ('cha', 'chaa'), ('cha', 'chaa'), ('cha', 'chaa')], [('las', 'las')], [('seis', 'seis')], [('de', 'de')], [('la', 'la')], [('tardi', 'tardi')]]
Tsaychawqa liryakuyanraq.	[['tsay[PRON]+chaw[Loc]+qa[Top]'], ['lirya[VInt]+kU[Refl/Mid]+yaA[Pl]+n[3]+raq[Inacp]']]	[[('Tsay', 'tsay'), ('chaw', 'chaw'), ('qa', 'qa')], [('lirya', 'lirya'), ('ku', 'kU'), ('ya', 'yaA'), ('n', 'n'), ('raq', 'raq')]]
